image_id,x,y,width,height,english_text,hindi_text,bengali_text,malayalam_text,odia_text
1201,62,191,362,294,Staircase leading to the second floor,दूसरी मंजिल की ओर जाने वाली सीढ़ी,সিঁড়ি দ্বিতীয় তলায় এগিয়ে,രണ്ടാം നിലയിലേക്ക് നയിക്കുന്ന ഗോവണി,ଦ୍ୱିତୀୟ ମହଲାକୁ ଯାଉଥିବା ପାହାଚ |
2369469,0,0,497,119,a stand of snow covered trees,बर्फ से ढके पेड़ों का एक स्टैंड,বরফ ঢাকা গাছের একটি স্ট্যান্ড,മഞ്ഞുമൂടിയ മരങ്ങളുടെ ഒരു സ്റ്റാന്റ്,ତୁଷାର ଆଚ୍ଛାଦିତ ଗଛଗୁଡ଼ିକର ଏକ ଷ୍ଟାଣ୍ଡ |
2415158,35,76,320,106,Three different cellphone models,तीन अलग सेलफोन मॉडल,তিনটি পৃথক সেলফোন মডেল,മൂന്ന് വ്യത്യസ്ത സെൽഫോൺ മോഡലുകൾ,ତିନୋଟି ଭିନ୍ନ ସେଲଫୋନ୍ ମଡେଲ୍ |
2327005,222,152,47,42,this is the cross,यह क्रॉस है,এই ক্রস হয়,ഇത് ഒരു കുരിശ് ആണ്,ଏହା ହେଉଛି କ୍ରୁଶ |
2353452,183,128,152,41,hedge bush growing outside of the tennis court,टेनिस कोर्ट के बाहर उगने वाली हेज बुश,টেনিস কোর্টের বাইরে হেজ বুশ বাড়ছে,ടെന്നീസ് കോർട്ടിന് പുറത്ത് വളരുന്ന ഹെഡ്ജ് ബുഷ്,ଟେନିସ୍ କୋର୍ଟ ବାହାରେ ବଢୁଥିବା ହେଜ୍ ବୁଦା |
2340497,108,237,112,47,a fine skateboard,एक बढ़िया स्केटबोर्ड,একটি দুর্দান্ত স্কেটবোর্ড,ഒരു ഫൈൻ സ്കേറ്റ്ബോർഡ്,ଏକ ଭଲ ସ୍କେଟ୍ ବୋର୍ଡ |
2391133,267,96,35,103,the trees in the tennis court,टेनिस कोर्ट में पेड़,টেনিস কোর্টে গাছ,ടെന്നീസ് കോർട്ടിലെ മരങ്ങൾ,ଟେନିସ୍ କୋର୍ଟରେ ଥିବା ଗଛଗୁଡିକ |
2334926,127,101,48,106,wood cross,लकड़ी पार,কাঠ ক্রস,മരം കുരിശ്,କାଠ କ୍ରସ୍ |
2332621,266,96,20,52,a knife block on the shelf,शेल्फ पर एक चाकू ब्लॉक,বালুচর উপর একটি ছুরি ব্লক,അലമാരയിലെ ഒരു കത്തി ബ്ലോക്ക്,ସେଲରେ ଏକ ଛୁରୀ ବ୍ଲକ |
150307,16,23,413,345,line of trees to the left of the court,दरबार के बाईं ओर पेड़ों की कतार,কোর্টের বামে গাছের লাইন,കോർട്ടിന്റെ ഇടതുവശത്തുള്ള മരങ്ങളുടെ വരി,କୋର୍ଟର ବାମ ପାର୍ଶ୍ୱରେ ଗଛର ଧାଡି |
2379063,188,99,85,174,surfer stand a surfboard,सर्फर एक सर्फ़बोर्ड खड़ा है,surfer একটি surfboard স্ট্যান্ড,സർഫർ ഒരു സർഫ്ബോർഡിൽ നിൽക്കുന്നു,ସର୍ଫର୍ ଏକ ସର୍ଫବୋର୍ଡ |
2372779,185,118,180,10,date book with plastic cover,प्लास्टिक कवर के साथ तारीख बुक,প্লাস্টিকের কভার সহ তারিখের বই,പ്ലാസ്റ്റിക് കവറുള്ള തീയതി പുസ്തകം,ପ୍ଲାଷ୍ଟିକ୍ କଭର ସହିତ ତାରିଖ ବୁକ୍ |
2325563,160,113,42,68,a stamp in the wood,लकड़ी में एक मोहर,কাঠ একটি স্ট্যাম্প,വുഡിൽ ഒരു സ്റ്റാമ്പ്,କାଠରେ ଏକ ଷ୍ଟାମ୍ପ
498256,496,393,124,42,yellow time and date stamp,पीला समय और तारीख मोहर,হলুদ সময় এবং তারিখ স্ট্যাম্প,മഞ്ഞ സമയവും തീയതി സ്റ്റാമ്പും,ହଳଦିଆ ସମୟ ଏବଂ ତାରିଖ ଷ୍ଟାମ୍ପ |
2384788,7,78,485,179,some kind of festival or fair,किसी प्रकार का त्योहार या मेला,কোন এক উত্সব বা মেলা,ഒരുതരം ഉത്സവം അല്ലെങ്കിൽ മേള,ଏକ ପ୍ରକାର ପର୍ବ ବା ମେଳା |
2349336,219,22,110,211,gate/door to fence surrounding court,गेट / दरवाजे के आसपास बाड़ लगाने के लिए अदालत,দরজার আশেপাশে বেড়া দরজা / দরজা,കോർട്ടിന് ചുറ്റുമുള്ള വേലിയിലേക്കുള്ള വാതിൽ / വാതിൽ,ଦ୍ୱାରର ଦ୍ୱାର ବାଡ଼ର ଦ୍ୱାର |
2375004,5,55,470,190,The bench the players are sitting on.,खिलाड़ी जिस बेंच पर बैठे हैं।,খেলোয়াড়রা বসে আছেন বেঞ্চে।,കളിക്കാർ ഇരിക്കുന്ന ബെഞ്ച്.,ଖେଳାଳୀମାନେ ବସିଥିବା ବେଞ୍ଚରେ |
2350121,181,178,9,12,Helmet on the second horse rider.,दूसरे घोड़े के सवार पर हेलमेट।,দ্বিতীয় ঘোড়সওয়ারে হেলমেট,രണ്ടാമത്തെ കുതിര സവാരിക്കാരന്റെ ഹെൽമെറ്റ്.,ଦ୍ୱିତୀୟ ଘୋଡା ଚାଳକଙ୍କ ଉପରେ ହେଲମେଟ |
2330960,86,429,74,25,poles that block entrance by large vehicles,पोल जो बड़े वाहनों द्वारा प्रवेश को अवरुद्ध करते हैं,বড় বড় যানবাহন দিয়ে খুঁটিগুলি প্রবেশ পথ আটকে দেয়,വലിയ വാഹനങ്ങളുടെ പ്രവേശനം തടയുന്ന പോളുകൾ,ପୋଲ ଯାହା ବଡ଼ ଯାନ ଦ୍ୱାରା ପ୍ରବେଶକୁ ଅବରୋଧ କରେ |
2361138,182,257,151,42,black shadow on baseball field beneath baseball players feet,बेसबॉल खिलाड़ियों के पैरों के नीचे बेसबॉल मैदान पर काली छाया,বেসবল খেলোয়াড়দের পায়ের নীচে বেসবল মাঠে কালো ছায়া,ബേസ്ബോൾ കളിക്കാരുടെ കാലുകൾക്ക് താഴെയുള്ള ബേസ്ബോൾ മൈതാനത്തെ കറുത്ത നിഴൽ,ବେସବଲ୍ ଖେଳାଳୀଙ୍କ ପାଦ ତଳେ ବେସବଲ୍ ପଡ଼ିଆରେ କଳା ଛାୟା |
2366,340,322,40,131,sign on brass stand,पीतल के स्टैंड पर साइन करें,পেতলের স্ট্যান্ড এর উপর সাইন,പിച്ചളയിൽ പൊതിഞ്ഞ സ്റ്റാൻഡ്,ପିତ୍ତଳ ଷ୍ଟାଣ୍ଡରେ ସାଇନ୍ କରନ୍ତୁ |
2351584,7,118,77,35,Soccer players sitting on a bench,एक बेंच पर बैठे फुटबॉल खिलाड़ी,একটি বেঞ্চে বসে সকার খেলোয়াড়রা,ഒരു ബെഞ്ചിലിരിക്കുന്ന കാല്പന്ത് കളിക്കാർ,ଏକ ବେଞ୍ଚରେ ବସିଥିବା ଫୁଟବଲ ଖେଳାଳୀ |
2389028,108,253,149,43,the second hand of the clock,घड़ी का दूसरा हाथ,ঘড়ির সেকেন্ডের কাঁটা,ക്ലോക്കിന്റെ സെക്കന്റ്‌ സൂചി,ଘଣ୍ଟାର ଦ୍ୱିତୀୟ ହାତ |
61533,271,26,498,286,A girl on the tennis court is preparing to hit the ball,टेनिस कोर्ट पर एक लड़की गेंद को हिट करने की तैयारी कर रही है,টেনিস কোর্টের একটি মেয়ে বলটি মারার প্রস্তুতি নিচ্ছে,ടെന്നീസ് കോർട്ടിലുള്ള ഒരു പെൺകുട്ടി പന്ത് തട്ടാൻ ഒരുങ്ങുകയാണ്,ଟେନିସ୍ କୋର୍ଟର ଜଣେ ଝିଅ ବଲ୍ ମାରିବାକୁ ପ୍ରସ୍ତୁତ ହେଉଛନ୍ତି
2354747,287,15,55,72,brick building on a city block,शहर के ब्लॉक में ईंट निर्माण,একটি শহর ব্লকে ইট নির্মাণ,ഒരു സിറ്റി ബ്ലോക്കിലെ ഇഷ്ടിക കെട്ടിടം,ସହର ବ୍ଲକରେ ଇଟା ନିର୍ମାଣ |
2409295,179,310,110,104,foul lines marking the court,अदालत को चिह्नित करने वाली बेईमानी लाइनें,ফাউল লাইন দিয়ে কোর্টে দাগ টানা,കളിസ്ഥലത്തു അടയാളപ്പെടുത്തിയ തെറ്റായ വരികൾ,ଅଦାଲତକୁ ଚିହ୍ନିବା
2345452,279,109,53,116,A large screen with information about the players.,खिलाड़ियों के बारे में जानकारी के साथ एक बड़ी स्क्रीन।,খেলোয়াড়দের সম্পর্কে তথ্য সহ একটি বড় পর্দা।,കളിക്കാരെക്കുറിച്ചുള്ള വിവരങ്ങളുള്ള ഒരു വലിയ സ്ക്രീൻ.,ଖେଳାଳୀମାନଙ୍କ ବିଷୟରେ ସୂଚନା ସହିତ ଏକ ବଡ଼ ପରଦା |
2411389,351,137,72,77,part of a tennis court,एक टेनिस कोर्ट का हिस्सा,একটি টেনিস কোর্ট অংশ,ഒരു ടെന്നീസ് കോർട്ടിന്റെ ഭാഗം,ଏକ ଟେନିସ୍ କୋର୍ଟର ଏକ ଅଂଶ |
2412947,148,412,81,26,baseball players shoe,बेसबॉल खिलाड़ी जूता,বেসবল খেলোয়াড় জুতো,ബേസ്ബോൾ കളിക്കാരന്റെ ഷൂ,ବେସବଲ୍ ଖେଳାଳୀ ଜୋତା |
2381993,262,416,69,83,a golden stand for the tub,टब के लिए एक सुनहरा स्टैंड,টব জন্য একটি সোনার স্ট্যান্ড,സ്നാനതൊട്ടിക്കായി സ്വർണ്ണ നിറത്തിലുള്ള ഒരു സ്റ്റാൻഡ്,ଟବ ପାଇଁ ଏକ ସୁବର୍ଣ୍ଣ ଷ୍ଟାଣ୍ଡ |
2323129,3,2,489,329,the trains are toy models,ट्रेन खिलौना मॉडल हैं,ট্রেনগুলি খেলনা মডেল,ട്രെയിനുകൾ കളിപ്പാട്ട മോഡലുകളാണ്,ଟ୍ରେନ୍ ଗୁଡିକ ଖେଳନା ମଡେଲ୍ |
2400459,141,37,27,67,baseball bat in players hands,खिलाड़ियों के हाथों में बेसबॉल का बल्ला,খেলোয়াড়দের হাতে বেসবল ব্যাট,കളിക്കാരുടെ കൈകളിലെ ബേസ്ബോൾ ബാറ്റ്,ଖେଳାଳୀଙ୍କ ହାତରେ ବେସବଲ୍ ବ୍ୟାଟ୍ |
2330753,64,104,18,34,person in black with a camera at the side of the court,अदालत के किनारे एक कैमरे के साथ काले रंग में व्यक्ति,কোর্টের পাশে ক্যামেরা সহ কালো রঙের ব্যক্তি,കളിസ്ഥലത്തിന്റെ ഒരു വശത്ത് ക്യാമറയുള്ള കറുത്ത വ്യക്തി,କୋର୍ଟର ପାର୍ଶ୍ୱରେ କ୍ୟାମେରା ଥିବା କଳା ରଙ୍ଗର ବ୍ୟକ୍ତି |
